,GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,ADI,VMI
107,4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20181017,nyk,atl,H,20181017-atl-nyk,19.5,126,107,1,28.85,1,1,51.7,51.5,50,51.7,31pt 6rb 5as 2st 3trey 10-22fg 8-8ft,0,0,6300,, 6600,,,,18,,2,23,,3,66.52,+0.29
108,5759,"Hamilton, Johnny",Johnny Hamilton,20181111,det,cha,H,20181111-cha-det,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,4564,"Curry, Seth",Seth Curry,20181111,por,bos,H,20181111-bos-por,21,,,,,,,,,,,,,,3500,0, 3100,0,,,10,0,1,12,,2,,
110,4564,"Curry, Seth",Seth Curry,20181108,por,lac,H,20181108-lac-por,22,116,105,0,13.05,1,1,6.2,6.75,6.25,6.2,5pt 1rb 1trey 1-5fg 2-2ft,0,0,3500,0, 3100,0,,,10,0,1,12,,2,68.49,-0.64
111,4564,"Curry, Seth",Seth Curry,20181106,por,mil,H,20181106-mil-por,22,118,103,0,12.1166666666667,1,1,2,2,1.75,2,2pt 1-2fg,0,0,3500,-200, 3100,0,,,10,0,1,12,,2,67.80,-0.41
112,4564,"Curry, Seth",Seth Curry,20181104,por,min,H,20181104-min-por,21,111,81,0,15.4333333333333,1,1,8.1,8.75,8.75,8.1,3pt 3rb 1as 1trey 1-3fg,0,0,3700,0, 3100,-100,,,10,0,1,12,,2,67.12,+0.06
113,4564,"Curry, Seth",Seth Curry,20181103,por,lal,H,20181103-lal-por,22,110,114,0,21.9333333333333,1,1,8.4,6.5,5.25,8.4,0pt 2rb 2st 0-5fg,0,0,3700,0, 3200,0,,,10,0,1,12,,2,67.30,-0.19
114,4564,"Curry, Seth",Seth Curry,20181101,por,nor,H,20181101-nor-por,22.5,132,119,0,18.6333333333333,1,1,14.4,16,17,14.4,9pt 2rb 2as 3trey 3-5fg,0,0,3700,200, 3200,0,,,10,0,1,12,,2,67.44,-0.95
115,4564,"Curry, Seth",Seth Curry,20181030,por,hou,A,20181030-por-hou,20,104,85,0,23.3166666666667,1,1,7.9,9,8,7.9,5pt 2rb 1as 1to 1trey 2-8fg,0,0,3500,0, 3200,0,,,10,0,1,12,,2,65.61,+0.00
116,4564,"Curry, Seth",Seth Curry,20181029,por,ind,A,20181029-por-ind,19,103,93,0,17.35,1,1,5.9,7,7,5.9,3pt 2rb 1as 1to 1trey 1-3fg,0,0,3500,0, 3200,-100,,,10,0,1,12,,2,64.29,+2.00
117,4564,"Curry, Seth",Seth Curry,20181027,por,mia,A,20181027-por-mia,20,111,120,0,19.4,1,1,3.7,5.25,5.5,3.7,3pt 1rb 1as 2to 1trey 1-2fg,0,0,3500,0, 3300,0,,,10,0,1,12,,2,66.39,-0.22
118,4564,"Curry, Seth",Seth Curry,20181025,por,orl,A,20181025-por-orl,19,128,114,0,21.95,1,1,17,16.5,16.25,17,11pt 2as 1bl 1trey 5-8fg,0,0,3500,-100, 3300,-100,,,10,0,1,12,,2,65.79,+0.69
119,4564,"Curry, Seth",Seth Curry,20181022,por,was,H,20181022-was-por,22,124,125,0,17.8666666666667,1,1,4.5,5,5,4.5,3pt 1as 1trey 1-3fg,0,0,3600,-200, 3400,-100,,,10,0,1,12,,2,66.02,+0.46
120,4564,"Curry, Seth",Seth Curry,20181020,por,sas,H,20181020-sas-por,22,121,108,0,14.7,1,1,9.5,11,11.25,9.5,9pt 1as 1to 2trey 3-6fg 1-1ft,0,0,3800,-100, 3500,-300,,,10,0,1,12,,2,66.48,+0.39
121,4564,"Curry, Seth",Seth Curry,20181018,por,lal,H,20181018-lal-por,22.5,128,119,0,15.5666666666667,1,1,10,11.25,10.75,10,5pt 5rb 1to 1trey 2-6fg,0,0,3900,, 3800,,,,10,,1,12,,2,67.25,-0.15
122,4932,"Finney-Smith, Dorian",Dorian Finney-Smith,20181107,dal,uta,A,20181107-dal-uta,21,102,117,0,18.7,1,1,5,5.75,5,5,0pt 5rb 1to 0-3fg,0,0,3600,0, 3900,400,,,12,0,3,3,,4,47.76,+16.15
123,4932,"Finney-Smith, Dorian",Dorian Finney-Smith,20181106,dal,was,H,20181106-was-dal,20.5,119,100,0,28.4666666666667,1,1,24,23.75,24.75,24,11pt 5rb 3bl 2to 3trey 3-5fg 2-2ft,0,0,3600,0, 3500,0,,,12,2,3,3,,4,63.28,+0.63
124,4932,"Finney-Smith, Dorian",Dorian Finney-Smith,20181102,dal,nyk,H,20181102-nyk-dal,20.5,106,118,0,27.25,1,1,35.4,35.25,35.5,35.4,19pt 7rb 2as 2st 1to 2trey 8-10fg 1-2ft,0,0,3600,-100, 3500,0,,,10,0,3,3,,4,63.97,+0.64
125,4932,"Finney-Smith, Dorian",Dorian Finney-Smith,20181031,dal,lal,A,20181031-dal-lal,22.5,113,114,0,25.15,1,1,11.6,12.75,12.75,11.6,9pt 3rb 1to 1trey 4-6fg,0,0,3700,-100, 3500,-200,,,10,-1,3,3,,4,66.07,-1.84
126,4932,"Finney-Smith, Dorian",Dorian Finney-Smith,20181029,dal,sas,A,20181029-dal-sas,20.5,108,113,0,16,1,1,15.8,16,16,15.8,8pt 4rb 1st 2trey 3-7fg,0,0,3800,-100, 3700,100,,,11,0,3,34,,4,64.01,+0.44
127,4932,"Finney-Smith, Dorian",Dorian Finney-Smith,20181028,dal,uta,H,20181028-uta-dal,19,104,113,0,10.9833333333333,1,1,3,3.5,3.75,3,3pt 1trey 1-2fg,0,0,3900,200, 3600,-400,,,11,1,3,3,,4,64.24,+0.21
128,4932,"Finney-Smith, Dorian",Dorian Finney-Smith,20181026,dal,tor,A,20181026-dal-tor,19.5,107,116,0,19.95,1,1,13.1,12.75,12.25,13.1,5pt 3rb 1as 1st 1trey 2-6fg,0,0,3700,-600, 4000,-100,,,10,0,3,3,,4,65.52,-1.55
129,4932,"Finney-Smith, Dorian",Dorian Finney-Smith,20181024,dal,atl,A,20181024-dal-atl,19,104,111,1,29.0666666666667,1,1,13.2,11.25,10,13.2,5pt 1rb 2st 1bl 2to 2-6fg 1-2ft,0,0,4300,0, 4100,0,,,10,0,3,34,,4,63.01,+1.52
130,4932,"Finney-Smith, Dorian",Dorian Finney-Smith,20181022,dal,chi,H,20181022-chi-dal,20.5,115,109,1,39.8,1,1,22.5,23.25,23.25,22.5,12pt 5rb 1as 2st 3to 2trey 4-8fg 2-2ft,0,0,4300,-700, 4100,100,,,10,0,3,3,,4,64.79,-0.26
131,4932,"Finney-Smith, Dorian",Dorian Finney-Smith,20181020,dal,min,H,20181020-min-dal,20.5,140,136,1,30,1,1,21.9,23.25,23.25,21.9,8pt 7rb 3as 1st 2to 2trey 3-7fg,0,0,5000,200, 4000,100,,,10,0,3,3,,3,65.29,-1.31
132,4932,"Finney-Smith, Dorian",Dorian Finney-Smith,20181017,dal,pho,A,20181017-dal-pho,22.5,100,121,1,30.35,1,1,26.1,24.25,24.5,26.1,12pt 3rb 1as 3bl 2trey 4-7fg 2-2ft,0,0,4800,, 3900,,,,10,,3,34,,3,62.23,+1.77
133,4316,"Stephenson, Lance",Lance Stephenson,20181111,lal,atl,H,20181111-atl-lal,21.5,,,,,,,,,,,,,,3500,-200, 3400,-400,,,10,0,3,12,,1,,
134,4316,"Stephenson, Lance",Lance Stephenson,20181107,lal,min,H,20181107-min-lal,22.5,114,110,0,4,1,1,1.2,1.25,0.5,1.2,0pt 1rb 0-3fg,0,0,3700,-800, 3800,-200,,,10,-1,3,12,,1,65.66,+0.16
135,4316,"Stephenson, Lance",Lance Stephenson,20181104,lal,tor,H,20181104-tor-lal,21.5,107,121,0,12.9666666666667,1,1,4.2,4.75,3.25,4.2,4pt 1rb 1to 2-8fg,0,0,4500,100, 4000,0,,,11,0,3,12,,1,65.43,+0.74
136,4316,"Stephenson, Lance",Lance Stephenson,20181103,lal,por,A,20181103-lal-por,22,114,110,0,15.2333333333333,1,1,10.4,12,10.75,10.4,7pt 2rb 2as 2to 1trey 3-10fg,0,0,4400,-400, 4000,-200,,,11,-2,3,12,,1,67.30,-2.46
137,4316,"Stephenson, Lance",Lance Stephenson,20181031,lal,dal,H,20181031-dal-lal,22.5,114,113,0,9.53333333333333,1,1,6,6.5,7,6,5pt 1st 2to 1trey 2-2fg,0,0,4800,-200, 4200,-100,,,13,0,3,12,,1,66.07,-1.23
138,4316,"Stephenson, Lance",Lance Stephenson,20181029,lal,min,A,20181029-lal-min,20,120,124,0,14.5166666666667,1,1,23.8,22.5,21.75,23.8,11pt 4rb 3st 1to 2trey 4-10fg 1-2ft,0,0,5000,200, 4300,300,,,13,0,3,12,,1,62.60,+2.12
139,4316,"Stephenson, Lance",Lance Stephenson,20181027,lal,sas,A,20181027-lal-sas,20.5,106,110,0,22.7166666666667,1,1,29.8,30.75,30.25,29.8,14pt 9rb 2as 1st 1to 2trey 6-12fg,0,0,4800,900, 4000,300,,,13,3,3,12,,1,64.29,+0.15
140,4316,"Stephenson, Lance",Lance Stephenson,20181025,lal,den,H,20181025-den-lal,22.5,121,114,0,24.75,1,1,24.8,25.5,25,24.8,12pt 4rb 4as 1st 1to 2trey 5-11fg,0,0,3900,0, 3700,-200,,,10,0,3,12,,1,65.47,-1.03
141,4316,"Stephenson, Lance",Lance Stephenson,20181024,lal,pho,A,20181024-lal-pho,22,131,113,0,25.0333333333333,1,1,47.6,48,47.5,47.6,23pt 8rb 8as 2st 3to 1trey 10-14fg 2-2ft,0,0,3900,-900, 3900,100,,,10,0,3,12,,1,61.68,+4.07
142,4316,"Stephenson, Lance",Lance Stephenson,20181022,lal,sas,H,20181022-sas-lal,22.5,142,143,0,17.4333333333333,1,1,13.2,14.75,14.5,13.2,8pt 1rb 4as 2to 1trey 3-6fg 1-1ft,0,0,4800,900, 3800,0,,,10,0,3,12,,1,65.47,+0.28
143,4316,"Stephenson, Lance",Lance Stephenson,20181020,lal,hou,H,20181020-hou-lal,22.5,115,124,0,22.9666666666667,1,1,20.7,20,19,20.7,9pt 6rb 1as 1st 4-7fg 1-2ft,0,0,3900,-100, 3800,-200,,,10,-2,3,12,,1,65.47,+0.69
144,4316,"Stephenson, Lance",Lance Stephenson,20181018,lal,por,A,20181018-lal-por,22.5,119,128,0,16.3166666666667,1,1,8.4,9,8,8.4,4pt 2rb 2as 1to 2-6fg,0,0,4000,, 4000,,,,12,,3,12,,1,67.25,-1.25
145,5707,"Frazier, Melvin",Melvin Frazier,20181111,orl,nyk,A,20181111-orl-nyk,19.5,,,,,,,,,,,,,,3500,0, 3000,0,,,10,0,3,3,,3,,
146,5707,"Frazier, Melvin",Melvin Frazier,20181109,orl,was,H,20181109-was-orl,19,117,108,0,0,0,1,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,3,,3,66.30,-0.03
147,5707,"Frazier, Melvin",Melvin Frazier,20181107,orl,det,H,20181107-det-orl,19,96,103,0,0,0,1,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,3,,3,66.34,-0.26
148,5707,"Frazier, Melvin",Melvin Frazier,20181105,orl,cle,H,20181105-cle-orl,19,102,100,0,0,0,1,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,3,,3,66.52,-0.95
149,5707,"Frazier, Melvin",Melvin Frazier,20181104,orl,sas,A,20181104-orl-sas,19,117,110,0,0,0,1,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,3,,3,63.92,+2.06
150,5707,"Frazier, Melvin",Melvin Frazier,20181102,orl,lac,H,20181102-lac-orl,19,95,120,0,5.51666666666667,1,1,0,0,0,0,0pt,0,0,3500,0, 3000,0,,,10,0,3,3,,3,65.84,+0.14
151,5707,"Frazier, Melvin",Melvin Frazier,20181030,orl,sac,H,20181030-sac-orl,19,99,107,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,3,,3,66.89,-1.23
152,5707,"Frazier, Melvin",Melvin Frazier,20181027,orl,mil,A,20181027-orl-mil,20.5,91,113,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,3,,3,63.74,+2.48
153,5707,"Frazier, Melvin",Melvin Frazier,20181025,orl,por,H,20181025-por-orl,19,114,128,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,3,,3,65.79,+0.43
154,5707,"Frazier, Melvin",Melvin Frazier,20181022,orl,bos,A,20181022-orl-bos,19.5,93,90,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,3,,3,67.30,-1.39
155,5707,"Frazier, Melvin",Melvin Frazier,20181020,orl,phi,A,20181020-orl-phi,19.5,115,116,0,0,0,1,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,3,,3,65.11,+1.37
156,5707,"Frazier, Melvin",Melvin Frazier,20181019,orl,cha,H,20181019-cha-orl,19,88,120,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,3,,3,66.66,-0.18
157,5707,"Frazier, Melvin",Melvin Frazier,20181017,orl,mia,H,20181017-mia-orl,19,104,101,0,0,0,0,0,0,0,0,,0,0,3500,, 3000,,,,10,,3,23,,3,66.71,-0.43
158,4112,"Lopez, Robin",Robin Lopez,20181107,chi,nor,A,20181107-chi-nor,20,98,107,0,10.6166666666667,1,1,8.9,7.5,7.25,8.9,0pt 2rb 1as 2bl 1to 0-1fg,0,0,3500,0, 3100,100,,,10,0,5,5,,5,66.66,-1.15
159,4112,"Lopez, Robin",Robin Lopez,20181105,chi,nyk,A,20181105-chi-nyk,19.5,116,115,0,17.3166666666667,1,1,13,11.75,11.25,13,2pt 5rb 2bl 1to 1-3fg,0,0,3500,0, 3000,-100,,,10,0,5,5,,5,67.21,-2.92
160,4112,"Lopez, Robin",Robin Lopez,20181103,chi,hou,H,20181103-hou-chi,20,88,96,0,0,0,1,0,0,0,0,,0,0,3500,0, 3100,0,,,10,0,5,5,,5,64.79,-0.50
161,4112,"Lopez, Robin",Robin Lopez,20181102,chi,ind,H,20181102-ind-chi,20,105,107,0,3.9,1,1,9.9,8,8,9.9,0pt 2rb 1as 2bl,0,0,3500,0, 3100,-100,,,10,0,5,5,,5,63.92,+0.09
162,4112,"Lopez, Robin",Robin Lopez,20181031,chi,den,H,20181031-den-chi,20,107,108,0,0,0,1,0,0,0,0,,0,0,3500,0, 3200,0,,,10,0,5,5,,5,64.01,-0.07
163,4112,"Lopez, Robin",Robin Lopez,20181029,chi,gsw,H,20181029-gsw-chi,20,124,149,0,0,0,1,0,0,0,0,,0,0,3500,0, 3200,0,,,10,0,5,5,,5,64.38,-0.90
164,4112,"Lopez, Robin",Robin Lopez,20181027,chi,atl,A,20181027-chi-atl,19.5,97,85,0,0,0,1,0,0,0,0,,0,0,3500,0, 3200,0,,,10,0,5,5,,5,62.19,+1.90
165,4112,"Lopez, Robin",Robin Lopez,20181026,chi,cha,A,20181026-chi-cha,19,106,135,0,0,0,1,0,0,0,0,,0,0,3500,0, 3200,0,,,10,0,5,5,,5,62.69,+2.40
166,4112,"Lopez, Robin",Robin Lopez,20181024,chi,cha,H,20181024-cha-chi,20,112,110,0,0,0,1,0,0,0,0,,0,0,3500,-200, 3200,-200,,,10,0,5,5,,5,65.79,-0.70
167,4112,"Lopez, Robin",Robin Lopez,20181022,chi,dal,A,20181022-chi-dal,20.5,109,115,0,9.5,1,1,3.7,4.25,4,3.7,2pt 1rb 1as 1to 1-2fg,0,0,3700,-600, 3400,0,,,10,0,5,5,,5,64.79,+1.07
168,4112,"Lopez, Robin",Robin Lopez,20181020,chi,det,H,20181020-det-chi,20,116,118,0,25.2833333333333,1,1,13.9,14.5,13.75,13.9,7pt 2rb 3as 1bl 3to 3-6fg 1-1ft,0,0,4300,-100, 3400,-200,,,10,0,5,5,,5,65.38,+0.48
169,4112,"Lopez, Robin",Robin Lopez,20181018,chi,phi,A,20181018-chi-phi,20,108,127,0,17.7166666666667,1,1,11.7,10.75,10,11.7,2pt 1rb 3as 1st 1bl 2to 1-4fg,0,0,4400,, 3600,,,,10,,5,5,,5,68.35,-4.35
170,4963,"Murray, Dejounte",Dejounte Murray,20181107,sas,mia,A,20181107-sas-mia,19.5,88,95,0,0,0,0,0,0,0,0,,0,0,,, 3000,0,,,10,0,,1,,1,66.62,-2.99
171,4963,"Murray, Dejounte",Dejounte Murray,20181104,sas,orl,H,20181104-orl-sas,19,110,117,0,0,0,0,0,0,0,0,,0,0,,, 3000,0,,,10,0,,1,,1,63.92,-0.29
172,4963,"Murray, Dejounte",Dejounte Murray,20181103,sas,nor,H,20181103-nor-sas,20.5,109,95,0,0,0,0,0,0,0,0,,0,0,,, 3000,0,,,10,0,,1,,1,63.47,-0.21
173,4963,"Murray, Dejounte",Dejounte Murray,20181031,sas,pho,A,20181031-sas-pho,22.5,120,90,0,0,0,0,0,0,0,0,,0,0,,, 3000,0,,,10,0,,1,,1,62.23,+1.84
174,4963,"Murray, Dejounte",Dejounte Murray,20181029,sas,dal,H,20181029-dal-sas,20.5,113,108,0,0,0,0,0,0,0,0,,0,0,,, 3000,0,,,10,0,,1,,1,64.01,+0.06
175,4963,"Murray, Dejounte",Dejounte Murray,20181027,sas,lal,H,20181027-lal-sas,20.5,110,106,0,0,0,0,0,0,0,0,,0,0,,, 3000,0,,,10,0,,1,,1,64.29,-0.08
176,4963,"Murray, Dejounte",Dejounte Murray,20181024,sas,ind,H,20181024-ind-sas,20.5,96,116,0,0,0,0,0,0,0,0,,0,0,,, 3000,0,,,10,0,,1,,1,63.83,+0.79
177,4963,"Murray, Dejounte",Dejounte Murray,20181022,sas,lal,A,20181022-sas-lal,22.5,143,142,0,0,0,0,0,0,0,0,,0,0,,, 3000,0,,,10,0,,1,,1,65.47,-0.12
178,4963,"Murray, Dejounte",Dejounte Murray,20181020,sas,por,A,20181020-sas-por,22,108,121,0,0,0,0,0,0,0,0,,0,0,,, 3000,0,,,10,0,,1,,1,66.48,-2.00
179,4963,"Murray, Dejounte",Dejounte Murray,20181017,sas,min,H,20181017-min-sas,20.5,112,108,0,0,0,0,0,0,0,0,,0,0,,, 3000,,,,10,,,1,,1,65.20,-0.72
180,4845,"Felicio, Cristiano",Cristiano Felicio,20181107,chi,nor,A,20181107-chi-nor,20,98,107,0,7.91666666666667,1,1,5.4,5.5,5.5,5.4,0pt 2rb 2as,0,0,3500,0, 3200,0,,,10,0,5,5,,5,66.66,-1.15
181,4845,"Felicio, Cristiano",Cristiano Felicio,20181105,chi,nyk,A,20181105-chi-nyk,19.5,116,115,0,18.3833333333333,1,1,12.9,13.75,13.5,12.9,4pt 7rb 1as 1to 2-2fg 0-1ft,0,0,3500,0, 3200,-100,,,10,0,5,5,,5,67.21,-2.92
182,4845,"Felicio, Cristiano",Cristiano Felicio,20181103,chi,hou,H,20181103-hou-chi,20,88,96,0,12.1666666666667,1,1,5.2,5.25,5,5.2,4pt 1rb 2-3fg,0,0,3500,0, 3300,0,,,10,0,5,5,,5,64.79,-0.50
183,4845,"Felicio, Cristiano",Cristiano Felicio,20181102,chi,ind,H,20181102-ind-chi,20,105,107,0,21.4833333333333,1,1,23.8,24.25,23.5,23.8,9pt 9rb 2as 1bl 2to 4-6fg 1-2ft,0,0,3500,-200, 3300,100,,,10,0,5,5,,5,63.92,+0.09
184,4845,"Felicio, Cristiano",Cristiano Felicio,20181031,chi,den,H,20181031-den-chi,20,107,108,0,15.2,1,1,5.8,6.5,6,5.8,2pt 4rb 1to 0-2fg 2-2ft,0,0,3700,0, 3200,-100,,,10,0,5,5,,5,64.01,-0.07
185,4845,"Felicio, Cristiano",Cristiano Felicio,20181029,chi,gsw,H,20181029-gsw-chi,20,124,149,0,21.2333333333333,1,1,16.2,15.5,15,16.2,6pt 6rb 1st 3-5fg,0,0,3700,0, 3300,0,,,10,0,5,5,,5,64.38,-0.90
186,4845,"Felicio, Cristiano",Cristiano Felicio,20181027,chi,atl,A,20181027-chi-atl,19.5,97,85,0,25.8833333333333,1,1,18.6,18,17.75,18.6,2pt 8rb 2as 1st 1bl 2to 1-2fg,0,0,3700,0, 3300,100,,,10,0,5,5,,5,62.19,+1.90
187,4845,"Felicio, Cristiano",Cristiano Felicio,20181026,chi,cha,A,20181026-chi-cha,19,106,135,0,30.05,1,1,16.9,18.25,17.25,16.9,9pt 7rb 1as 2to 3-6fg 3-4ft,0,0,3700,-100, 3200,200,,,10,0,5,5,,5,62.69,+2.40
188,4845,"Felicio, Cristiano",Cristiano Felicio,20181024,chi,cha,H,20181024-cha-chi,20,112,110,0,15.75,1,1,18,17.25,16.75,18,9pt 5rb 1st 3-4fg 3-4ft,0,0,3800,0, 3000,0,,,10,0,5,5,,5,65.79,-0.70
189,4845,"Felicio, Cristiano",Cristiano Felicio,20181022,chi,dal,A,20181022-chi-dal,20.5,109,115,0,0,0,1,0,0,0,0,,0,0,3800,0, 3000,0,,,10,0,5,5,,5,64.79,+1.07
190,4845,"Felicio, Cristiano",Cristiano Felicio,20181020,chi,det,H,20181020-det-chi,20,116,118,0,0,0,1,0,0,0,0,,0,0,3800,0, 3000,0,,,10,0,5,5,,5,65.38,+0.48
191,4845,"Felicio, Cristiano",Cristiano Felicio,20181018,chi,phi,A,20181018-chi-phi,20,108,127,0,0,0,0,0,0,0,0,,0,0,3800,, 3000,,,,10,,5,5,,5,68.35,-4.35
192,5662,"Simons, Anfernee",Anfernee Simons,20181111,por,bos,H,20181111-bos-por,21,,,,,,,,,,,,,,3500,0, 3000,0,,,10,0,2,2,,2,,
193,5662,"Simons, Anfernee",Anfernee Simons,20181108,por,lac,H,20181108-lac-por,22,116,105,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,2,12,,2,68.49,-0.64
194,5662,"Simons, Anfernee",Anfernee Simons,20181106,por,mil,H,20181106-mil-por,22,118,103,0,0,0,1,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,2,2,,2,67.80,-0.41
195,5662,"Simons, Anfernee",Anfernee Simons,20181104,por,min,H,20181104-min-por,21,111,81,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,2,2,,2,67.12,+0.06
196,5662,"Simons, Anfernee",Anfernee Simons,20181103,por,lal,H,20181103-lal-por,22,110,114,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,2,2,,2,67.30,-0.19
197,5662,"Simons, Anfernee",Anfernee Simons,20181101,por,nor,H,20181101-nor-por,22.5,132,119,0,1.85,1,1,2,2,1.75,2,2pt 1-2fg,0,0,3500,0, 3000,0,,,10,0,2,2,,2,67.44,-0.95
198,5662,"Simons, Anfernee",Anfernee Simons,20181030,por,hou,A,20181030-por-hou,20,104,85,0,0.95,1,1,0,0,0,0,0pt,0,0,3500,0, 3000,0,,,10,0,2,2,,2,65.61,+0.00
199,5662,"Simons, Anfernee",Anfernee Simons,20181029,por,ind,A,20181029-por-ind,19,103,93,0,0,0,1,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,2,12,,2,64.29,+2.00
200,5662,"Simons, Anfernee",Anfernee Simons,20181027,por,mia,A,20181027-por-mia,20,111,120,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,2,2,,2,66.39,-0.22
201,5662,"Simons, Anfernee",Anfernee Simons,20181025,por,orl,A,20181025-por-orl,19,128,114,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,2,2,,2,65.79,+0.69
202,5662,"Simons, Anfernee",Anfernee Simons,20181022,por,was,H,20181022-was-por,22,124,125,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,2,2,,2,66.02,+0.46
203,5662,"Simons, Anfernee",Anfernee Simons,20181020,por,sas,H,20181020-sas-por,22,121,108,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,-200,,,10,0,2,2,,2,66.48,+0.39
204,5662,"Simons, Anfernee",Anfernee Simons,20181018,por,lal,H,20181018-lal-por,22.5,128,119,0,0,0,0,0,0,0,0,,0,0,3500,, 3200,,,,10,,2,2,,2,67.25,-0.15
205,2448,"Carter, Vince",Vince Carter,20181111,atl,lal,A,20181111-atl-lal,21.5,,,,,,,,,,,,,,3600,0, 3200,0,,,10,0,3,2,,4,,
206,2448,"Carter, Vince",Vince Carter,20181109,atl,det,H,20181109-det-atl,19.5,109,124,0,6.1,1,1,4.7,4.75,4.5,4.7,2pt 1rb 1as 1-2fg,0,0,3600,-100, 3200,0,,,10,0,3,2,,4,62.87,+0.10
207,2448,"Carter, Vince",Vince Carter,20181107,atl,nyk,H,20181107-nyk-atl,19.5,107,112,0,10.5166666666667,1,1,6.2,6.25,6.25,6.2,3pt 1rb 1st 1to 1trey 1-3fg,0,0,3700,0, 3200,0,,,10,0,3,2,,4,62.73,+0.51
208,2448,"Carter, Vince",Vince Carter,20181106,atl,cha,A,20181106-atl-cha,19,102,113,0,22.7666666666667,1,1,20.7,17.75,17.75,20.7,7pt 1rb 1as 2st 2bl 1to 1trey 2-4fg 2-2ft,0,0,3700,100, 3200,0,,,10,0,3,2,,4,64.01,-1.26
209,2448,"Carter, Vince",Vince Carter,20181103,atl,mia,H,20181103-mia-atl,19.5,123,118,0,18.6833333333333,1,1,20.4,20,19.75,20.4,12pt 2rb 2as 1st 1trey 5-7fg 1-2ft,0,0,3600,0, 3200,0,,,10,0,2,2,,4,63.47,-0.72
210,2448,"Carter, Vince",Vince Carter,20181101,atl,sac,H,20181101-sac-atl,19.5,115,146,1,16.3,1,1,7.4,7.5,7.5,7.4,3pt 2rb 1bl 1to 1trey 1-3fg,0,0,3600,-100, 3200,0,,,10,0,2,2,,4,61.32,+1.54
211,2448,"Carter, Vince",Vince Carter,20181030,atl,cle,A,20181030-atl-cle,19,114,136,1,23.7166666666667,1,1,15.6,17.25,17,15.6,10pt 3rb 2as 1to 2trey 4-8fg 0-1ft,0,0,3700,0, 3200,-100,,,10,0,2,2,,4,63.69,+0.37
212,2448,"Carter, Vince",Vince Carter,20181029,atl,phi,A,20181029-atl-phi,19,92,113,1,20.2833333333333,1,1,16.8,15.5,14.25,16.8,4pt 4rb 2as 2st 1to 2-7fg,0,0,3700,100, 3300,0,,,10,0,2,2,,2,66.25,-3.38
213,2448,"Carter, Vince",Vince Carter,20181027,atl,chi,H,20181027-chi-atl,19.5,85,97,1,23.1666666666667,1,1,20.9,21.5,22.25,20.9,12pt 2rb 1as 1st 1bl 1to 4trey 4-9fg,0,0,3600,100, 3300,-200,,,10,0,2,2,,2,62.19,+0.68
214,2448,"Carter, Vince",Vince Carter,20181024,atl,dal,H,20181024-dal-atl,19,111,104,1,25.7,1,1,15,15.25,15.5,15,6pt 5rb 1st 2trey 2-5fg,0,0,3500,-200, 3500,-100,,,10,0,2,2,,2,63.01,+0.84
215,2448,"Carter, Vince",Vince Carter,20181021,atl,cle,A,20181021-atl-cle,18,133,111,1,12.3,1,1,8,8,8,8,3pt 2as 1st 1to 1trey 1-3fg,0,0,3700,0, 3600,0,,,10,0,2,23,,3,64.93,+0.19
216,2448,"Carter, Vince",Vince Carter,20181019,atl,mem,A,20181019-atl-mem,20,117,131,1,20.25,1,1,16.9,17,16.75,16.9,10pt 2rb 1as 1bl 2trey 2-7fg 4-4ft,0,0,3700,-100, 3600,-400,,,10,0,2,23,,3,65.66,-1.25
217,2448,"Carter, Vince",Vince Carter,20181017,atl,nyk,A,20181017-atl-nyk,19.5,107,126,1,23.9666666666667,1,1,12.4,14.5,14.25,12.4,12pt 2rb 2to 2trey 4-9fg 2-2ft,0,0,3800,, 4000,,,,10,,2,23,,3,66.52,-3.52
